key,updated,title,summary,link,name,id,owner,measuringStations,active,from,to,latitude,longitude,region,catchmentName,catchmentNumber,catchmentSize,gauge_id,station_name,river,area,country,source,altitude
1111,-378777600000.0,Vattenföring (Dygn) - BERGLUNDA,Latitud: 64.9927 Longitud: 17.5212,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1111.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1111.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1111.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BERGLUNDA,1111,SMHI,CORE,False,1922-12-31 22:00:00,1957-12-31 00:00:00,64.9927,17.5212,28,UMEÄLVEN,28000,7584.0,1111,BERGLUNDA,UMEÄLVEN,7584.0,Sweden,SMHI HydroObs,
44,-1120528800000.0,Vattenföring (Dygn) - BERGNÄSUDDEN,Latitud: 65.6863 Longitud: 18.1806,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/44.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/44.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/44.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BERGNÄSUDDEN,44,SMHI,CORE,False,1909-12-31 22:00:00,1934-06-29 22:00:00,65.6863,18.1806,2,SKELLEFTEÄLVEN,20000,6316.0,44,BERGNÄSUDDEN,SKELLEFTEÄLVEN,6316.0,Sweden,SMHI HydroObs,
10419,978213600000.0,Vattenföring (Dygn) - BERGSHAMMAR,Latitud: 59.4053 Longitud: 16.8732,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/10419.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/10419.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/10419.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BERGSHAMMAR,10419,Extern,ADDITIONAL,False,1993-07-12 22:00:00,2000-12-30 22:00:00,59.4053,16.8732,61,NORRSTRÖM,61000,15.0,10419,BERGSHAMMAR,NORRSTRÖM,15.0,Sweden,SMHI HydroObs,
2300,978559200000.0,Vattenföring (Dygn) - BERGSHAMRA,Latitud: 59.5726 Longitud: 17.9744,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2300.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2300.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2300.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BERGSHAMRA,2300,SMHI,CORE,False,1977-12-31 22:00:00,2001-01-03 22:00:00,59.5726,17.9744,61,NORRSTRÖM,61000,21.6,2300,BERGSHAMRA,NORRSTRÖM,21.6,Sweden,SMHI HydroObs,
1573,813189600000.0,Vattenföring (Dygn) - BERNSHAMMAR,Latitud: 59.6704 Longitud: 15.7592,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1573.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1573.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1573.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BERNSHAMMAR,1573,SMHI,CORE,False,1951-11-24 22:00:00,1995-10-08 22:00:00,59.6704,15.7592,61,NORRSTRÖM,61000,595.0,1573,BERNSHAMMAR,NORRSTRÖM,595.0,Sweden,SMHI HydroObs,
2145,1592517600000.0,Vattenföring (Dygn) - BIVARÖDSMÖLLA,Latitud: 56.1782 Longitud: 14.1616,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2145.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2145.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2145.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BIVARÖDSMÖLLA,2145,SMHI,CORE,False,1974-07-23 22:00:00,2020-06-18 22:00:00,56.1782,14.1616,88,HELGE Å,88000,208.9,2145,BIVARÖDSMÖLLA,HELGE Å,208.9,Sweden,SMHI HydroObs,
2251,1594245600000.0,Vattenföring (Dygn) - BJURSTORP,Latitud: 59.0308 Longitud: 16.2554,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2251.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2251.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2251.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BJURSTORP,2251,SMHI,CORE,False,1979-06-01 22:00:00,2020-07-08 22:00:00,59.0308,16.2554,65,NYKÖPINGSÅN,65000,8.7,2251,BJURSTORP,NYKÖPINGSÅN,8.7,Sweden,SMHI HydroObs,
981,-1199325600000.0,Vattenföring (Dygn) - BJURÅKER,Latitud: 64.9231 Longitud: 18.5608,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/981.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/981.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/981.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BJURÅKER,981,SMHI,CORE,False,1918-12-31 22:00:00,1931-12-30 22:00:00,64.9231,18.5608,28,UMEÄLVEN,28000,389.0,981,BJURÅKER,UMEÄLVEN,389.0,Sweden,SMHI HydroObs,
2419,1741910400000.0,Vattenföring (Dygn) - BJÖRKBORNS KRV,Latitud: 59.3368 Longitud: 14.5374,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2419.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2419.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2419.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BJÖRKBORNS KRV,2419,Extern,CORE,True,1970-01-01 00:00:00,2025-03-14 00:00:00,59.3368,14.5374,108,GÖTA ÄLV,108000,1684.9,2419,BJÖRKBORNS KRV,GÖTA ÄLV,1684.9,Sweden,SMHI HydroObs,
1091,-347248800000.0,Vattenföring (Dygn) - BJÖRKLIDEN,Latitud: 65.4161 Longitud: 20.3756,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1091.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1091.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1091.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BJÖRKLIDEN,1091,SMHI,CORE,False,1922-06-30 22:00:00,1958-12-30 22:00:00,65.4161,20.3756,17,ÅBYÄLVEN,17000,616.0,1091,BJÖRKLIDEN,ÅBYÄLVEN,616.0,Sweden,SMHI HydroObs,
1836,946591200000.0,Vattenföring (Dygn) - BJÖRKLIDEN 2,Latitud: 65.4158 Longitud: 20.3870,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1836.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1836.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1836.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BJÖRKLIDEN 2,1836,SMHI,CORE,False,1961-12-31 22:00:00,1999-12-30 22:00:00,65.4158,20.387,17,ÅBYÄLVEN,17000,621.8,1836,BJÖRKLIDEN 2,ÅBYÄLVEN,621.8,Sweden,SMHI HydroObs,
446,-1672624800000.0,Vattenföring (Dygn) - BJÖRKSELE,Latitud: 64.9993 Longitud: 18.4619,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/446.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/446.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/446.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BJÖRKSELE,446,SMHI,CORE,False,1909-12-31 22:00:00,1916-12-30 22:00:00,64.9993,18.4619,28,UMEÄLVEN,28000,8161.0,446,BJÖRKSELE,UMEÄLVEN,8161.0,Sweden,SMHI HydroObs,
2376,1762898400000.0,Vattenföring (Dygn) - BJÖRNA KRV,Latitud: 63.5635 Longitud: 18.5983,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2376.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2376.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2376.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BJÖRNA KRV,2376,Extern,CORE,True,1985-12-20 22:00:00,2025-11-11 22:00:00,63.5635,18.5983,34,GIDEÄLVEN,34000,3043.3,2376,BJÖRNA KRV,GIDEÄLVEN,3043.3,Sweden,SMHI HydroObs,
1184,431733600000.0,Vattenföring (Dygn) - BJÖRNAFALLET,Latitud: 63.5635 Longitud: 18.5998,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1184.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1184.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1184.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BJÖRNAFALLET,1184,SMHI,CORE,False,1926-09-24 22:00:00,1983-09-06 22:00:00,63.5635,18.5998,34,GIDEÄLVEN,34000,3017.0,1184,BJÖRNAFALLET,GIDEÄLVEN,3017.0,Sweden,SMHI HydroObs,
1257,-978400800000.0,Vattenföring (Dygn) - BJÖRSMÅLA,Latitud: 56.2992 Longitud: 15.6712,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1257.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1257.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1257.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BJÖRSMÅLA,1257,SMHI,CORE,False,1930-12-31 22:00:00,1938-12-30 22:00:00,56.2992,15.6712,8,LYCKEBYÅN,80000,729.0,1257,BJÖRSMÅLA,LYCKEBYÅN,729.0,Sweden,SMHI HydroObs,
1806,1741910400000.0,Vattenföring (Dygn) - BLANKASTRÖM,Latitud: 57.2210 Longitud: 15.9153,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1806.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1806.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1806.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BLANKASTRÖM,1806,Extern,CORE,True,1928-01-01 00:00:00,2025-03-14 00:00:00,57.221,15.9153,74,EMÅN,74000,3938.9,1806,BLANKASTRÖM,EMÅN,3938.9,Sweden,SMHI HydroObs,
2318,1763118000000.0,Vattenföring (Dygn) - BOASJÖBÄCK,Latitud: 56.4313 Longitud: 15.2106,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2318.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2318.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2318.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BOASJÖBÄCK,2318,SMHI,CORE,True,1982-07-10 22:00:00,2025-11-14 22:00:00,56.4313,15.2106,82,RONNEBYÅN,82000,56.6,2318,BOASJÖBÄCK,RONNEBYÅN,56.6,Sweden,SMHI HydroObs,
1129,-1041472800000.0,Vattenföring (Dygn) - BODBYN,Latitud: 64.5000 Longitud: 20.7358,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1129.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1129.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1129.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BODBYN,1129,SMHI,CORE,False,1923-12-31 22:00:00,1936-12-30 22:00:00,64.5,20.7358,21,BUREÄLVEN,21000,520.0,1129,BODBYN,BUREÄLVEN,520.0,Sweden,SMHI HydroObs,
2131,1741910400000.0,Vattenföring (Dygn) - BODENS KRV,Latitud: 65.8076 Longitud: 21.6705,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2131.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2131.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2131.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BODENS KRV,2131,Extern,CORE,True,1972-01-01 00:00:00,2025-03-14 00:00:00,65.8076,21.6705,9,LULEÄLVEN,9000,24923.5,2131,BODENS KRV,LULEÄLVEN,24923.5,Sweden,SMHI HydroObs,
888,-1451786400000.0,Vattenföring (Dygn) - BOL,Latitud: 60.2743 Longitud: 17.7127,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/888.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/888.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/888.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BOL,888,SMHI,CORE,False,1917-12-31 22:00:00,1923-12-30 22:00:00,60.2743,17.7127,61,NORRSTRÖM,61000,16.0,888,BOL,NORRSTRÖM,16.0,Sweden,SMHI HydroObs,
1240,-631245600000.0,Vattenföring (Dygn) - BOLAGEN,Latitud: 62.5752 Longitud: 12.0952,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1240.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1240.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1240.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BOLAGEN,1240,SMHI,CORE,False,1929-08-31 22:00:00,1949-12-30 22:00:00,62.5752,12.0952,113,GLOMMA,113000,37.0,1240,BOLAGEN,GLOMMA,37.0,Sweden,SMHI HydroObs,
725,-599702400000.0,Vattenföring (Dygn) - BORGA,Latitud: 64.8341 Longitud: 15.0134,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/725.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/725.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/725.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BORGA,725,SMHI,CORE,False,1921-12-31 22:00:00,1950-12-31 00:00:00,64.8341,15.0134,38,ÅNGERMANÄLVEN,38000,508.0,725,BORGA,ÅNGERMANÄLVEN,508.0,Sweden,SMHI HydroObs,
1581,1741910400000.0,Vattenföring (Dygn) - BORGA NEDRE,Latitud: 64.8028 Longitud: 15.0251,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1581.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1581.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1581.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BORGA NEDRE,1581,Extern,CORE,True,1957-01-01 00:00:00,2025-03-14 00:00:00,64.8028,15.0251,38,ÅNGERMANÄLVEN,38000,508.0,1581,BORGA NEDRE,ÅNGERMANÄLVEN,508.0,Sweden,SMHI HydroObs,
2033,1735941600000.0,Vattenföring (Dygn) - BORGVIKS KRV,Latitud: 59.3542 Longitud: 12.9569,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2033.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2033.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2033.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BORGVIKS KRV,2033,Extern,CORE,True,1967-12-31 22:00:00,2025-01-03 22:00:00,59.3542,12.9569,108,GÖTA ÄLV,108000,887.2,2033,BORGVIKS KRV,GÖTA ÄLV,887.2,Sweden,SMHI HydroObs,
727,-157860000000.0,Vattenföring (Dygn) - BORKAN,Latitud: 65.2746 Longitud: 15.3519,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/727.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/727.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/727.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BORKAN,727,SMHI,CORE,False,1943-12-31 22:00:00,1964-12-30 22:00:00,65.2746,15.3519,38,ÅNGERMANÄLVEN,38000,541.0,727,BORKAN,ÅNGERMANÄLVEN,541.0,Sweden,SMHI HydroObs,
292,-1388628000000.0,Vattenföring (Dygn) - BORN,Latitud: 59.5602 Longitud: 15.0358,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/292.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/292.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/292.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BORN,292,SMHI,CORE,False,1909-09-30 22:00:00,1925-12-30 22:00:00,59.5602,15.0358,61,NORRSTRÖM,61000,532.0,292,BORN,NORRSTRÖM,532.0,Sweden,SMHI HydroObs,
2211,1763118000000.0,Vattenföring (Dygn) - BOSGÅRDEN,Latitud: 57.8126 Longitud: 13.0529,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2211.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2211.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2211.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BOSGÅRDEN,2211,SMHI,CORE,True,1978-10-03 22:00:00,2025-11-14 22:00:00,57.8126,13.0529,105,VISKAN,105000,354.7,2211,BOSGÅRDEN,VISKAN,354.7,Sweden,SMHI HydroObs,
2411,1348351200000.0,Vattenföring (Dygn) - BOSTÄLLET,Latitud: 56.3226 Longitud: 12.8278,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2411.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2411.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2411.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BOSTÄLLET,2411,Extern,ADDITIONAL,False,1989-10-24 22:00:00,2012-09-22 22:00:00,56.3226,12.8278,96,RÖNNE Å,96000,9.0,2411,BOSTÄLLET,RÖNNE Å,9.0,Sweden,SMHI HydroObs,
840,-1451779200000.0,Vattenföring (Dygn) - BRATTFORS,Latitud: 64.5108 Longitud: 18.3579,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/840.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/840.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/840.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BRATTFORS,840,SMHI,CORE,False,1916-04-30 22:00:00,1923-12-31 00:00:00,64.5108,18.3579,3,ÖREÄLVEN,30000,1061.0,840,BRATTFORS,ÖREÄLVEN,1061.0,Sweden,SMHI HydroObs,
2420,1741910400000.0,Vattenföring (Dygn) - BRATTFORSENS KRV,Latitud: 59.3953 Longitud: 14.6463,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2420.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2420.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2420.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BRATTFORSENS KRV,2420,Extern,CORE,True,1950-01-01 00:00:00,2025-03-14 00:00:00,59.3953,14.6463,108,GÖTA ÄLV,108000,2275.6,2420,BRATTFORSENS KRV,GÖTA ÄLV,2275.6,Sweden,SMHI HydroObs,
746,-1041472800000.0,Vattenföring (Dygn) - BRATTÅSEN,Latitud: 64.7588 Longitud: 14.1918,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/746.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/746.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/746.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BRATTÅSEN,746,SMHI,CORE,False,1913-08-31 22:00:00,1936-12-30 22:00:00,64.7588,14.1918,38,ÅNGERMANÄLVEN,38000,965.0,746,BRATTÅSEN,ÅNGERMANÄLVEN,965.0,Sweden,SMHI HydroObs,
198,-1514858400000.0,Vattenföring (Dygn) - BRINGETOFTA,Latitud: 57.4459 Longitud: 14.6164,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/198.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/198.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/198.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BRINGETOFTA,198,SMHI,CORE,False,1908-12-31 22:00:00,1921-12-30 22:00:00,57.4459,14.6164,98,LAGAN,98000,25.0,198,BRINGETOFTA,LAGAN,25.0,Sweden,SMHI HydroObs,
1622,1763118000000.0,Vattenföring (Dygn) - BRUSAFORS,Latitud: 57.6170 Longitud: 15.5748,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1622.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1622.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/1622.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BRUSAFORS,1622,SMHI,CORE,True,1954-01-20 22:00:00,2025-11-14 22:00:00,57.617,15.5748,74,EMÅN,74000,240.4,1622,BRUSAFORS,EMÅN,240.4,Sweden,SMHI HydroObs,
2189,1763118000000.0,Vattenföring (Dygn) - BRÄKNE-HOBY,Latitud: 56.2257 Longitud: 15.0995,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2189.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2189.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/1/station/2189.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",BRÄKNE-HOBY,2189,SMHI,CORE,True,1976-05-18 22:00:00,2025-11-14 22:00:00,56.2257,15.0995,84,BRÄKNEÅN,84000,432.1,2189,BRÄKNE-HOBY,BRÄKNEÅN,432.1,Sweden,SMHI HydroObs,
