gauge_id,station_name,station_name_local,river,latitude,longitude,altitude,area,country,source,station_code,station_type,agency,basin,province,district,subdistrict,vertical_datum
505038,บ้านวัดพระรูป,บ้านวัดพระรูป,แม่น้ำสุพรรณ,14.47046,100.114769,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),T.10,tele_waterlevel,Royal Irrigation Department,Tha Chin Basin,Suphan Buri,Mueang Suphan Buri District,Tha Phi Liang,MSL
505039,บ้านบางการ้อง,บ้านบางการ้อง,แม่น้ำท่าจีน,14.157,100.127907,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),T.13,tele_waterlevel,Royal Irrigation Department,Tha Chin Basin,Suphan Buri,Song Phi Nong District,Bang Ta Then,MSL
505041,ร.ร.บ้านสามพราน,ร.ร.บ้านสามพราน,แม่น้ำท่าจีน,13.72411,100.215683,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),T.14,tele_waterlevel,Royal Irrigation Department,Tha Chin Basin,Nakhon Pathom,Sam Phran District,Sam Phran,MSL
505050,บ้านบูเก๊ะตา,บ้านบูเก๊ะตา,แม่น้ำโก-ลก,5.83916,101.892143,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),X.274,tele_waterlevel,Royal Irrigation Department,Peninsula - Lower East Coast Basin,Narathiwat,Waeng District,Lo Chut,MSL
505052,บ้านมูโน๊ะ,บ้านมูโน๊ะ,แม่น้ำโก-ลก,6.07114,102.035881,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),X.119,tele_waterlevel,Royal Irrigation Department,Peninsula - Lower East Coast Basin,Narathiwat,Su-ngai Kolok District,Mu No,MSL
505056,บ้านท่าข้าม,บ้านท่าข้าม,แม่น้ำตาปี,9.11322,99.223679,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),X.5C,tele_waterlevel,Royal Irrigation Department,Peninsula - Upper East Coast Basin,Surat Thani,Phunphin District,Tha Kham,MSL
505069,บ้านปะเหลียนใน,บ้านปะเหลียนใน,คลองปะเหลียน,7.32009,99.7957,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),X.139A,tele_waterlevel,Royal Irrigation Department,Peninsula - West Coast Basin,Trang,Palian District,Palian,MSL
505072,ชุมชนประชาบำรุง,ชุมชนประชาบำรุง,คลองละงู,6.87577,99.782639,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),X.231A,tele_waterlevel,Royal Irrigation Department,Peninsula - West Coast Basin,Satun,La-ngu District,La-Ngu,MSL
510,Nan 1,ท่าวังผา,แม่น้ำน่าน,19.09611,100.80258,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),NAN001,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Nan Basin,น่าน,Tha Wang Pha District,Tha Wang Pha,MSL
512,Wieng Sa,เวียงสา,แม่น้ำน่าน,18.54992,100.76151,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),NAN009,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Nan Basin,น่าน,Wiang Sa District,San,MSL
516210,Lamnam Khwang,ลำน้ำขว้าง (ฝายจ้าว),น้ำขว้าง,19.180182,100.95901,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),FOP005,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Nan Basin,น่าน,Pua District,Sila Laeng,MSL
516213,Lamnam Kun,ลำน้ำกูน,น้ำคูณ,19.148952,100.9464,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),FOP008,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Nan Basin,น่าน,Pua District,Sila Laeng,MSL
516216,Nam Muap (Ban Phu Yaeng) Bridge,สะพานน้ำมวบ (บ้านภูแยง),น้ำมวบ,18.924072,100.92673,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),FOP011,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Nan Basin,น่าน,Santi Suk District,Du Phong,MSL
516218,Ban Tong,บ้านตอง,น้ำมวบ,18.846598,101.028824,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),FOP013,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Nan Basin,น่าน,Mae Charim District,Mae Charim,MSL
522,Nan 2,ภูเพียง,แม่น้ำน่าน,18.85971,100.8171,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),NAN002,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Nan Basin,น่าน,Phu Phiang District,Mueang Chang,MSL
523,Nan 3,เมืองน่าน,แม่น้ำน่าน,18.73796,100.75609,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),NAN003,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Nan Basin,น่าน,Phu Phiang District,Tha Nao,MSL
526,Kwan Phayao,ท้ายกว๊านพะเยา,น้ำแม่ต๋ำ,19.15985,99.91412,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PYO001,tele_waterlevel,Hydro – Informatics Institute (Public Organization),North Khong Basin,Phayao,Mueang Phayao District,Wiang,MSL
527828,บ้านชมพู,บ้านชมพู,คลองชมพู,16.696329,100.656853,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),N.43A,tele_waterlevel,Royal Irrigation Department,Nan Basin,Phitsanulok,Noen Maprang District,Chomphu,MSL
527882,บ้านดอนขยอม,บ้านดอนขยอม,แม่น้ำชี,15.662666,104.187464,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),E.97,tele_waterlevel,Royal Irrigation Department,Chi Basin Basin,Roi Et,Phanom Phrai District,Saen Suk,MSL
528052,วัดบางไผ่นารถ,วัดบางไผ่นารถ,แม่น้ำท่าจีน,14.05221,100.175087,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),T.15,tele_waterlevel,Royal Irrigation Department,Tha Chin Basin,Nakhon Pathom,Bang Len District,Bang Sai Pa,MSL
537,Chaing Rai 1,เมืองเชียงราย,น้ำแม่ลาว,19.82637,99.77892,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),CHR001,tele_waterlevel,Hydro – Informatics Institute (Public Organization),North Khong Basin,Chiang Rai,Mueang Chiang Rai District,Pa O Don Chai,MSL
54,Chao Phraya 16,คลองพระยาบรรลือ,คลองพระยาบรรลือ,14.16476,100.30725,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),CPY016,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Chao Phraya Basin,Phra Nakhon Si Ayutthaya,Lat Bua Luang District,Sam Mueang,MSL
542,Chaing Rai 2,เทิง,แม่น้ำอิง,19.68822,100.18758,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),CHR002,tele_waterlevel,Hydro – Informatics Institute (Public Organization),North Khong Basin,Chiang Rai,Thoeng District,Wiang,MSL
545,Chaing Rai 3,แม่จัน,น้ำแม่จัน,20.15754,99.85966,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),CHR003,tele_waterlevel,Hydro – Informatics Institute (Public Organization),North Khong Basin,Chiang Rai,Mae Chan District,Mae Chan,MSL
547,Chaing Rai 5,เชียงแสน,แม่น้ำกก,20.2197,100.12121,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),CHR005,tele_waterlevel,Hydro – Informatics Institute (Public Organization),North Khong Basin,Chiang Rai,Chiang Saen District,Yonok,MSL
550,Chaing Rai 4,แม่สรวย,น้ำแม่ลาว,19.65265,99.5379,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),CHR004,tele_waterlevel,Hydro – Informatics Institute (Public Organization),North Khong Basin,Chiang Rai,Mae Suai District,Mae Saruai,MSL
560,Pai 1,เมืองแม่ฮ่องสอน,แม่น้ำปาย,19.36703,97.96665,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PAI001,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Salawin Basin,Mae Hong Son,Mueang Mae Hong Son District,Pang Mu,MSL
562808,U/S Banglang Dam,เขื่อนบางลาง อ.บันนังสตา จ.ยะลา,แม่น้ำปัตตานี,6.153667,101.273116,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),BLGTU05,tele_waterlevel,Electricity Generating Authority of Thailand,Peninsula - Lower East Coast Basin,Yala,Bannang Sata District,Khuean Bang Lang,MSL
563,Pai 2,ปาย,แม่น้ำปาย,19.37381,98.43967,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PAI002,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Salawin Basin,Mae Hong Son,Pai District,Wiang Nuea,MSL
568,Chao Phraya 1,สะพานเดชาติวงศ์,แม่น้ำเจ้าพระยา,15.68849,100.12381,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),CPY001,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Chao Phraya Basin,Nakhon Sawan,Mueang Nakhon Sawan District,Pak Nam Pho,MSL
57,Sena,เสนา,แม่น้ำน้อย,14.31976,100.37952,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),CPY017,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Chao Phraya Basin,Phra Nakhon Si Ayutthaya,Sena District,Chao Sadet,MSL
573,Nan 8,ชุมแสง,แม่น้ำน่าน,15.86923,100.26481,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),NAN008,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Nan Basin,Nakhon Sawan,Chum Saeng District,Koei Chai,MSL
575565,Srinakorn Khuaenkhan Park,สวนศรีนครเขื่อนขันธ์,แม่น้ำเจ้าพระยา,13.695561,100.563126,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),BKC001,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Chao Phraya Basin,Samut Prakan,Phra Pradaeng District,Bang Krachao,MSL
575566,Wat Bangkachao Nok Gate,ปตร.วัดบางกระเจ้านอก,คลองบางกะเจ้า,13.689612,100.554886,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),BKC002,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Chao Phraya Basin,Samut Prakan,Phra Pradaeng District,Bang Krachao,MSL
575567,Khlong Lat Bang Yo 1 Gate,ปตร. คลองลัดบางยอ 1,แม่น้ำเจ้าพระยา,13.676162,100.553085,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),BKC003,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Chao Phraya Basin,Samut Prakan,Phra Pradaeng District,Bang Yo,MSL
575568,Khlong Lat Bang Yo 2 Gate,ปตร. คลองลัดบางยอ 2,แม่น้ำเจ้าพระยา,13.661021,100.56727,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),BKC004,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Chao Phraya Basin,Samut Prakan,Phra Pradaeng District,Bang Krasop,MSL
575569,Khlong Ta Sot Gate,ปตร. คลองตาสด,แม่น้ำเจ้าพระยา,13.664821,100.571236,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),BKC005,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Chao Phraya Basin,Samut Prakan,Phra Pradaeng District,Bang Krasop,MSL
577,Ping 5,เก้าเลี้ยว,แม่น้ำปิง,15.85051,100.05206,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PIN005,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Ping Basin,Nakhon Sawan,Kao Liao District,Hua Dong,MSL
58,Chao Phraya 8,เมืองอ่างทอง,แม่น้ำเจ้าพระยา,14.5765,100.44852,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),CPY008,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Chao Phraya Basin,Ang Thong,Mueang Ang Thong District,Bang Kaeo,MSL
584,Chao Phraya 2,พยุหะคีรี,แม่น้ำเจ้าพระยา,15.42655,100.13471,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),CPY002,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Chao Phraya Basin,Nakhon Sawan,Phayuha Khiri District,Tha Nam Oi,MSL
587,Sakae Krang 7,คลองกลาง,คลองตะกวด,15.7832,99.65321,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),SKG007,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Sakae Krang Basin,Nakhon Sawan,Lat Yao District,San Chao Kai To,MSL
592,Sakae Krang 4,สะพานแม่เล่ย์,คลองห้วยทราย,15.84175,99.41808,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),SKG004,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Sakae Krang Basin,Nakhon Sawan,Mae Wong District,Mae Le,MSL
595,Sakae Krang 2,เมืองอุทัยธานี,แม่น้ำสะแกกรัง,15.37086,100.04418,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),SKG002,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Sakae Krang Basin,Uthai Thani,Mueang Uthai Thani District,Uthai Mai,MSL
595071,Mae Sa Bridge Bridge,สะพานน้ำแม่สา,น้ำแม่สา,18.885847,98.82688,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU009,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Ping Basin,Chiang Mai,Mae Rim District,Pong Yaeng,MSL
595072,Mae Ta Chang Bridge,สะพานห้วยแม่ตาช้าง,ห้วยแม่ท่าช้าง,18.77196,98.86259,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU010,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Ping Basin,Chiang Mai,Hang Dong District,Ban Pong,MSL
609,Mueang Kamphaeng Phet (P7A),เมืองกำแพงเพชร (P7A),แม่น้ำปิง,16.47816,99.51866,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PIN006,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Ping Basin,Kamphaeng Phet,Mueang Kamphaeng Phet District,Nakhon Chum,MSL
61,Lop Buri 2,เมืองลพบุรี,แม่น้ำลพบุรี,14.76049,100.5996,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),LBI002,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Chao Phraya Basin,Lop Buri,Mueang Lop Buri District,Pho Kao Ton,MSL
610,Ping 3,สะพานลานดอกไม้,แม่น้ำปิง,16.6282,99.43257,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PIN003,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Ping Basin,Kamphaeng Phet,Mueang Kamphaeng Phet District,Lan Dokmai,MSL
611,Tor Thong Daeng1,ท่อทองแดง1,คลองหนองเต่า,16.49714,99.51958,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),DIV005,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Ping Basin,Kamphaeng Phet,Mueang Kamphaeng Phet District,Nong Pling,MSL
616,Ping 4,ขาณุวรลักษบุรี,แม่น้ำปิง,16.06475,99.8603,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PIN004,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Ping Basin,Kamphaeng Phet,Khanu Woralaksaburi District,Pa Phutsa,MSL
618,Maewong Bridge,สะพานแม่วงก์,แม่น้ำแม่วงก์,15.90176,99.4704,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),SKG005,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Sakae Krang Basin,Kamphaeng Phet,Khanu Woralaksaburi District,Pang Makha,MSL
619,Ton num Bridge,สะพานต้นน้ำ (เกาะแก้ว-ตลิ่งสูง),แม่น้ำแม่วงก์,15.91465,99.4194,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),SKG003,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Sakae Krang Basin,Kamphaeng Phet,Khanu Woralaksaburi District,Pang Makha,MSL
628,Ping 1,บ้านตาก,แม่น้ำปิง,17.04066,99.06628,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PIN001,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Ping Basin,Tak,Ban Tak District,Tak Tok,MSL
630,Wang 1,สามเงา,แม่น้ำวัง,17.26053,99.07797,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),WAN001,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Wang Basin,Tak,Sam Ngao District,Wang Man,MSL
632505,บ้านแก่งบัวคำ,บ้านแก่งบัวคำ,น้ำแควน้อย,17.12855,100.588043,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),N.81,tele_waterlevel,Royal Irrigation Department,Nan Basin,Phitsanulok,Chat Trakan District,Suan Miang,MSL
632511,ต.น้ำปาด,ต.น้ำปาด,น้ำปาด,17.74482,100.706482,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),N.84,tele_waterlevel,Royal Irrigation Department,Nan Basin,Uttaradit,Nam Pat District,Ban Fai,MSL
638,Ping 2,เมืองตาก,แม่น้ำปิง,16.78657,99.18398,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PIN002,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Ping Basin,Tak,Wang Chao District,Pradang,MSL
638734,Khlong Mae Ramphan 1,คลองแม่รำพัน 1,คลองแม่รำพัน,17.050398,99.66436,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU074,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Yom Basin,Sukhothai,Mueang Sukhothai District,Mueang Kao,MSL
640,Yom 12,เมืองสุโขทัย,แม่น้ำยม,17.02127,99.81973,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),YOM012,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Yom Basin,Sukhothai,Mueang Sukhothai District,Thani,MSL
642740,Mae Sao bridge,สะพานห้วยแม่สาว,น้ำแม่สาว,20.01403,99.266945,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU015,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,North Khong Basin,Chiang Mai,Mae Ai District,Mae Sao,MSL
642750,Mae Nam Nan (Ban Piang Ko) Bridge,สะพานแม่น้ำน่าน บ้านเปียงก่อ,น้ำราง,19.432112,101.15271,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU025,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Nan Basin,น่าน,Chaloem Phra Kiat District,Khun Nan,MSL
642753,Nam Khwang (Ban Rong Ngae) Bridge,สะพานน้ำขว้าง บ้านร้องแง,น้ำขว้าง,19.175903,100.92984,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU035,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Nan Basin,น่าน,Pua District,Wara Nakhon,MSL
645,Yom 7,กงไกรลาศ,แม่น้ำยม,16.92732,99.95933,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),YOM007,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Yom Basin,Sukhothai,Kong Krailat District,Kong,MSL
647,Yom 5,ศรีสัชนาลัย,แม่น้ำยม,17.51711,99.75878,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),YOM005,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Yom Basin,Sukhothai,Si Satchanalai District,Hat Siao,MSL
648042,Ban SongKhwae Bridge,สะพานน้ำยาว บ้านสองแคว,น้ำยาว,19.356682,100.70643,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU027,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Nan Basin,น่าน,Song Khwae District,Na Rai Luang,MSL
653,Yom 6,สวรรคโลก,แม่น้ำยม,17.20187,99.8639,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),YOM006,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Yom Basin,Sukhothai,Sawankhalok District,Tha Thong,MSL
657,Nan 12,เมืองพิษณุโลก,แม่น้ำน่าน,16.86469,100.24476,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),NAN012,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Nan Basin,Phitsanulok,Mueang Phitsanulok District,Pak Thok,MSL
658,Yom-Nan4,คลองผันน้ำยม-น่าน4,แม่น้ำน่าน,16.67167,100.24581,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),DIV004,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Yom Basin,Phitsanulok,Mueang Phitsanulok District,Ngio Ngam,MSL
661,Nakhon Thai,นครไทย,น้ำแควน้อย,17.10701,100.84587,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),KWN001,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Nan Basin,Phitsanulok,Nakhon Thai District,Nakhon Thai,MSL
664,Yom 8,บางระกำ,แม่น้ำยม,16.70818,100.17179,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),YOM008,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Yom Basin,Phitsanulok,Bang Rakam District,Bang Rakam,MSL
665,Chum Saeng Songkhram Communuty,ชุมแสงสงคราม,แม่น้ำยม,16.8586,100.05965,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),VLGE13,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Yom Basin,Phitsanulok,Bang Rakam District,Chum Saeng Songkhram,MSL
667,Nan 6,บางกระทุ่ม,แม่น้ำน่าน,16.58046,100.23858,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),NAN006,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Nan Basin,Phitsanulok,Bang Krathum District,Khok Salut,MSL
670714,Si Don Chai Bridge,ลำน้ำกวงสะพานศรีดอนชัย,น้ำแม่กวง,18.653353,99.06447,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),FOP015,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Ping Basin,Lamphun,Ban Thi District,Ban Thi,MSL
670715,Ban Thung Yao Nuea Bridge,ลำน้ำสานบ้านทุ่งยาวเหนือ,น้ำแม่สาร,18.511889,99.07725,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),FOP016,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Ping Basin,Lamphun,Mueang Lamphun District,Si Bua Ban,MSL
671,Yom-Nan2,คลองผันน้ำยม-น่าน2,คลองเมม,16.95387,100.12127,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),DIV002,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Yom Basin,Phitsanulok,Phrom Phiram District,Tha Chang,MSL
675,Nan 13,วังทอง,แม่น้ำวังทอง,16.8222,100.43159,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),NAN013,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Nan Basin,Phitsanulok,Wang Thong District,Wang Thong,MSL
676,Nan 5,แม่น้ำเข็ก (ว้งทอง),น้ำเข็ก,16.85502,100.66681,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),NAN005,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Nan Basin,Phitsanulok,Wang Thong District,Wang Nok Aen,MSL
68,Chao Phraya 7,พรหมบุรี,แม่น้ำเจ้าพระยา,14.79091,100.45184,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),CPY007,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Chao Phraya Basin,Sing Buri,Phrom Buri District,Phrom Buri,MSL
680,Yom 9,โพธิ์ประทับช้าง,แม่น้ำยม,16.31077,100.27173,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),YOM009,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Yom Basin,Phichit,Pho Prathap Chang District,Pho Prathap Chang,MSL
683,Nan 7,ตะพานหิน,แม่น้ำน่าน,16.27034,100.41396,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),NAN007,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Nan Basin,Phichit,Taphan Hin District,Ngio Rai,MSL
684532,Tao Pun - Tan Diao Bridge,สะพานเตาปูน-ตาลเดี่ยว,แม่น้ำป่าสัก,14.58016,100.96616,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PAS010,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Pasak Basin,Saraburi,Kaeng Khoi District,Tan Diao,MSL
685637,Nam Kon (Ban Phaya Kaeo) Bridge,สะพานน้ำกอน บ้านพญาแก้ว,น้ำกอน,19.286133,100.901245,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU032,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Nan Basin,น่าน,Chiang Klang District,Phaya Kaeo,MSL
685638,Mae Nam Wa (Ban Bo Yuak) Bridge,สะพานแม่น้ำว้า บ้านบ่อหยวก,น้ำว้า,19.270342,101.17807,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU033,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Nan Basin,น่าน,Bo Kluea District,Bo Kluea Nuea,MSL
685643,Nam Sai Birgde,สะพานห้วยน้ำสาย,น้ำสบสาย,19.026354,100.73508,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU038,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Nan Basin,น่าน,Tha Wang Pha District,Tan Chum,MSL
685650,Nam Wa (Ban Nam Wa),สะพานน้ำว้า บ้านน้ำว้า,แม่น้ำน้ำว้า,18.643177,101.010826,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU045,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Nan Basin,น่าน,Mae Charim District,Nam Phang,MSL
685653,Ban Pa Hung Birdge,สะพานห้วยแม่ถาบ้านปาหุ่ง,ห้วยแม่ถา,18.584215,100.509315,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU048,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Nan Basin,น่าน,Wiang Sa District,Yap Hua Na,MSL
685658,Nam Muab (Ban Nam Muab) Birdge,สะพานน้ำมวบ บ้านน้ำมวบ,น้ำมวบ,18.484377,100.93809,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU053,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Nan Basin,น่าน,Wiang Sa District,Nam Muap,MSL
685678,Mae Tuen Bridge,สะพานแม่ตื่น,แม่น้ำตื่น,17.12535,98.6394,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU073,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Ping Basin,Tak,Mae Ramat District,Mae Tuen,MSL
691,Pa Sak 2,เมืองเพชรบูรณ์,แม่น้ำป่าสัก,16.44786,101.17017,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PAS002,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Pasak Basin,Phetchabun,Mueang Phetchabun District,Sadiang,MSL
693,Pa Sak 1,หล่มสัก,แม่น้ำป่าสัก,16.78151,101.2467,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PAS001,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Pasak Basin,Phetchabun,Lom Sak District,Lom Sak,MSL
700,Pa Sak 3,หนองไผ่,แม่น้ำป่าสัก,16.11497,101.09709,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PAS003,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Pasak Basin,Phetchabun,Nong Phai District,Na Chaliang,MSL
