gauge_id,altitude,area,river,Codigo_Adicional,Codigo_Operadora_Unidade_UF,Data_Periodo_Climatologica_Fim,Data_Periodo_Climatologica_Inicio,Data_Periodo_Desc_Liquida_Fim,Data_Periodo_Desc_liquida_Inicio,Data_Periodo_Escala_Fim,Data_Periodo_Escala_Inicio,Data_Periodo_Piezometria_Fim,Data_Periodo_Piezometria_Inicio,Data_Periodo_Pluviometro_Fim,Data_Periodo_Pluviometro_Inicio,Data_Periodo_Qual_Agua_Fim,Data_Periodo_Qual_Agua_Inicio,Data_Periodo_Registrador_Chuva_Fim,Data_Periodo_Registrador_Chuva_Inicio,Data_Periodo_Registrador_Nivel_Fim,Data_Periodo_Registrador_Nivel_Inicio,Data_Periodo_Sedimento_Inicio,Data_Periodo_Sedimento_fim,Data_Periodo_Tanque_Evapo_Fim,Data_Periodo_Tanque_Evapo_Inicio,Data_Periodo_Telemetrica_Fim,Data_Periodo_Telemetrica_Inicio,Data_Ultima_Atualizacao,station_name,latitude,longitude,Municipio_Codigo,Municipio_Nome,Operadora_Codigo,Operadora_Sigla,Operadora_Sub_Unidade_UF,Operando,Responsavel_Codigo,Responsavel_Sigla,Responsavel_Unidade_UF,Rio_Codigo,Rio_Nome,Sub_Bacia_Codigo,Sub_Bacia_Nome,Tipo_Estacao,Tipo_Estacao_Climatologica,Tipo_Estacao_Desc_Liquida,Tipo_Estacao_Escala,Tipo_Estacao_Piezometria,Tipo_Estacao_Pluviometro,Tipo_Estacao_Qual_Agua,Tipo_Estacao_Registrador_Chuva,Tipo_Estacao_Registrador_Nivel,Tipo_Estacao_Sedimentos,Tipo_Estacao_Tanque_evapo,Tipo_Estacao_Telemetrica,Tipo_Rede_Basica,Tipo_Rede_Captacao,Tipo_Rede_Classe_Vazao,Tipo_Rede_Curso_Dagua,Tipo_Rede_Energetica,Tipo_Rede_Estrategica,Tipo_Rede_Navegacao,Tipo_Rede_Qual_Agua,Tipo_Rede_Sedimentos,UF_Estacao,UF_Nome_Estacao,codigobacia
50953500,,,"ATLÂNTICO,TRECHO LESTE",RCN-LDF-001,16,,,,,,,,,,,,2025-01-01 00:00:00.0,,,,,,,,,,,2025-09-17 00:00:00.0,RCN-LDF-001,-12.9814,-38.4422,16274000,SALVADOR,114,INEMA-BA,,1,114,INEMA-BA,16,50808100,RIO SEM NOME,50,"RIOS VAZA BARRIS,ITAPICURU E .",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,0,0,BA,BAHIA,5
50957000,,,"ATLÂNTICO,TRECHO LESTE",RCN-LTO-001,16,,,,,,,,,,,,2025-01-01 00:00:00.0,,,,,,,,,,,2025-09-17 00:00:00.0,RCN-LTO-001,-12.9819,-38.5039,16274000,SALVADOR,114,INEMA-BA,,1,114,INEMA-BA,16,50808100,RIO SEM NOME,50,"RIOS VAZA BARRIS,ITAPICURU E .",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,0,0,BA,BAHIA,5
50958000,,,"ATLÂNTICO,TRECHO LESTE",RCN-LUC-100,16,,,,,,,,,,,,2025-01-01 00:00:00.0,,,,,,,,,,,2025-09-17 00:00:00.0,RCN-LUC-100,-12.9206,-38.3147,16274000,SALVADOR,114,INEMA-BA,,1,114,INEMA-BA,16,50808500,RIO SEM NOME,50,"RIOS VAZA BARRIS,ITAPICURU E .",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,0,0,BA,BAHIA,5
50958100,,,"ATLÂNTICO,TRECHO LESTE",RCN-LUC-400,16,,,,,,,,,,,,2025-01-01 00:00:00.0,,,,,,,,,,,2025-09-17 00:00:00.0,RCN-LUC-400,-13.0056,-38.4867,16274000,SALVADOR,114,INEMA-BA,,1,114,INEMA-BA,16,50808500,RIO SEM NOME,50,"RIOS VAZA BARRIS,ITAPICURU E .",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,0,0,BA,BAHIA,5
50959000,,,"ATLÂNTICO,TRECHO LESTE",RCN-SEI-300,16,,,,,,,,,,,,2025-01-01 00:00:00.0,,,,,,,,,,,2025-09-17 00:00:00.0,RCN-SEI-300,-13.0114,-38.5183,16274000,SALVADOR,114,INEMA-BA,,1,114,INEMA-BA,16,50808600,RIO SEM NOME,50,"RIOS VAZA BARRIS,ITAPICURU E .",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,0,0,BA,BAHIA,5
50967000,,,"ATLÂNTICO,TRECHO LESTE",RCN-COB-950,16,,,,,,,,,,,,2019-04-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,SALVADOR,-12.9025,-38.4758,16252000,POJUCA,114,INEMA-BA,,1,114,INEMA-BA,16,50809000,RIO DO COBRE,50,"RIOS VAZA BARRIS,ITAPICURU E .",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51040000,,,"ATLÂNTICO,TRECHO LESTE",RCN-SUB-140,16,,,,,,,,,,,,2016-09-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,FEIRA DE SANTANA,-12.3661,-38.8678,16107000,FEIRA DE SANTANA,114,INEMA-BA,,1,114,INEMA-BA,16,51104000,RIO SUBAÉ,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51050000,,,"ATLÂNTICO,TRECHO LESTE",RCN-SUB-300,16,,,,,,,,,,,,2016-09-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,SANTO AMARO,-12.5164,-38.7406,16286000,SANTO AMARO,114,INEMA-BA,,1,114,INEMA-BA,16,51104000,RIO SUBAÉ,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51060150,,,"ATLÂNTICO,TRECHO LESTE",RCN-SUB-550,16,,,,,,,,,,,,2019-04-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,SANTO AMARO DA PURIFICAÇÃO,-12.5294,-38.7333,16286000,SANTO AMARO,114,INEMA-BA,,1,114,INEMA-BA,16,51104000,RIO SUBAÉ,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51104800,,1780.0,"ATLÂNTICO,TRECHO LESTE",PRG-PRG-300,16,,,,,,,,,,,,2000-01-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,CAPTAÇÃO MUCUGÊ,-13.0053,-41.3892,16219000,MUCUGÊ,114,INEMA-BA,,1,114,INEMA-BA,16,51200000,RIO PARAGUAÇU,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,BA,BAHIA,5
51105500,,1130.0,"ATLÂNTICO,TRECHO LESTE",,16,,,,,,2000-01-01 00:00:00.0,,,,,,2000-01-01 00:00:00.0,,,,,,,,,,,2018-11-22 00:00:00.0,AÇUDE APERTADO,-13.0758,-41.4397,16219000,MUCUGÊ,114,INEMA-BA,,1,1,ANA,27,51200000,RIO PARAGUAÇU,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,1,0,0,1,0,0,0,0,0,0,7,0,11,0,0,0,3,0,BA,BAHIA,5
51107400,,442.0,"ATLÂNTICO,TRECHO LESTE",PRG-APE-001,16,,,,,,,,,,,,2002-06-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,BA 142 - Entrada para Cascavel,-13.2631,-41.3911,16122000,IBICOARA,114,INEMA-BA,,1,114,INEMA-BA,16,51200000,RIO PARAGUAÇU,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,BA,BAHIA,5
51107800,,971.0,"ATLÂNTICO,TRECHO LESTE",PRG-APE-002,16,,,,,,,,,,,,2002-06-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,BA 142 -  PASSAGEM FUNDA,-13.1883,-41.4031,16219000,MUCUGÊ,114,INEMA-BA,,1,114,INEMA-BA,16,51200000,RIO PARAGUAÇU,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,BA,BAHIA,5
51107900,,1070.0,"ATLÂNTICO,TRECHO LESTE",PG 2240,16,,,,,,,,,,,,2002-06-01 00:00:00.0,,,,,,,,,,,2015-08-19 00:00:00.0,POVOADO DE CARAIVA,-13.1153,-41.4158,16219000,MUCUGÊ,114,INEMA-BA,,1,114,INEMA-BA,16,51200000,RIO PARAGUAÇU,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,BA,BAHIA,5
51110000,,2350.0,"ATLÂNTICO,TRECHO LESTE",PRG-PRG-330,16,,,,,,,,,,,,2000-01-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,CAPTAÇÃO DE ÁGUA DE ANDARAÍ,-12.8403,-41.3222,16013000,ANDARAÍ,114,INEMA-BA,,1,114,INEMA-BA,16,51200000,RIO PARAGUAÇU,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,BA,BAHIA,5
51121000,,630.0,"ATLÂNTICO,TRECHO LESTE",PRG-COC-180,16,,,,2000-03-01 00:00:00.0,,2000-03-01 00:00:00.0,,,,,,2015-10-01 00:00:00.0,,,2000-03-01 00:00:00.0,2000-03-01 00:00:00.0,2000-03-01 00:00:00.0,,,,,,2025-07-28 16:57:00.0,BONINAL,-12.7225,-41.8183,16039000,BONINAL,114,INEMA-BA,,1,114,INEMA-BA,16,51214200,RIO COCHÓ,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,1,1,0,0,1,0,0,1,0,0,0,7,1,3,0,0,0,3,0,BA,BAHIA,5
51121500,,,"ATLÂNTICO,TRECHO LESTE",PRG-ARG-505,16,,,,,,,,,,,,2016-09-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,IRAQUARA,-12.2197,-41.7117,16144000,IRAQUARA,114,INEMA-BA,,1,114,INEMA-BA,16,51239000,RIACHO ÁGUA DE REGA,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51121800,,,"ATLÂNTICO,TRECHO LESTE",PRG-ARG-700,16,,,,,,,,,,,,2016-09-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,IRAQUARA,-12.2511,-41.6206,16144000,IRAQUARA,114,INEMA-BA,,1,114,INEMA-BA,16,51239000,RIACHO ÁGUA DE REGA,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51123100,,,"ATLÂNTICO,TRECHO LESTE",PRG-UNA-350,16,,,,2017-02-01 00:00:00.0,,,,,,,,2016-09-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,ITAETÉ,-13.0572,-41.1103,16150000,ITAETÉ,114,INEMA-BA,,1,114,INEMA-BA,16,51223000,RIO DE UNA,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51123500,,,"ATLÂNTICO,TRECHO LESTE",PRG-PRG-360,16,,,,,,,,,,,,2016-09-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,ITAETÉ,-12.9872,-40.9611,16150000,ITAETÉ,114,INEMA-BA,,1,114,INEMA-BA,16,51200000,RIO PARAGUAÇU,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,BA,BAHIA,5
51135800,,,"ATLÂNTICO,TRECHO LESTE",GRD-PRT-600,16,,,,,,,,,,,,2019-04-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,SANTA RITA DE CÁSSIA,-11.0194,-44.5069,16284000,SANTA RITA DE CÁSSIA ,114,INEMA-BA,,1,114,INEMA-BA,16,51210000,RIO PRETO,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51135900,,,"ATLÂNTICO,TRECHO LESTE",GRD-PRT-400,16,,,,,,,,,,,,2019-04-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,FORMOSA DO RIO PRETO,-11.0542,-45.2019,16110000,FORMOSA DO RIO PRETO,114,INEMA-BA,,1,114,INEMA-BA,16,51210000,RIO PRETO,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51136000,,386.0,"ATLÂNTICO,TRECHO LESTE",PRG-PRT-600,16,,,,,,,,,,,,2002-06-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,PONTE BR-242,-12.5019,-41.5728,16235000,PALMEIRAS,114,INEMA-BA,,1,114,INEMA-BA,16,51210000,RIO PRETO,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51136500,,43.0,"ATLÂNTICO,TRECHO LESTE",PRG-MCZ-500,16,,,,,,,,,,,,2002-06-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,BALNEÁRIO MUCUGEZINHO,-12.4619,-41.4178,16193000,LENÇÓIS,114,INEMA-BA,,1,114,INEMA-BA,16,51201000,RIACHO MUCUGEZINHO,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51138000,,,"ATLÂNTICO,TRECHO LESTE",PRG-STA-100,16,,,,2017-02-01 00:00:00.0,,,,,,,,2016-09-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,LENÇÓIS,-12.4942,-41.3281,16193000,LENÇÓIS,114,INEMA-BA,,1,114,INEMA-BA,16,51214000,RIO SANTO ANTÔNIO,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51142300,,77.0,"ATLÂNTICO,TRECHO LESTE",PRG-SJO-300,16,,,,,,,,,,,,2002-06-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,LENÇÓIS MONTANTE (600 METROS),-12.5556,-41.3822,16193000,LENÇÓIS,114,INEMA-BA,,1,114,INEMA-BA,16,51212800,RIO SÃO JOSÉ,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51151100,,1030.0,"ATLÂNTICO,TRECHO LESTE",PRG-UTG-200,16,,,,,,,,,,,,2002-06-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,FAZENDA GRAPIUNA - BA-142,-12.1131,-41.1208,16328000,UTINGA,114,INEMA-BA,,1,114,INEMA-BA,16,51214300,RIO UTINGA,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51167000,,721.0,"ATLÂNTICO,TRECHO LESTE",PRG-BON-900,16,,,,2000-04-01 00:00:00.0,,2000-04-01 00:00:00.0,,,,,,2016-09-01 00:00:00.0,,,2000-04-01 00:00:00.0,2000-04-01 00:00:00.0,2000-04-01 00:00:00.0,,,,,,2025-07-28 16:57:00.0,SÍTIO BAMBU,-12.3514,-41.2,16334000,WAGNER,114,INEMA-BA,,1,114,INEMA-BA,16,51214330,RIO BONITO,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,1,1,0,0,1,0,0,1,0,0,0,3,1,3,0,0,0,3,0,BA,BAHIA,5
51171000,,2710.0,"ATLÂNTICO,TRECHO LESTE",PRG-UTG-500,16,,,,2017-02-01 00:00:00.0,,,,,,,,2000-01-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,PONTE DA BR-242 - Rio Utinga,-12.5047,-41.2072,16193000,LENÇÓIS,114,INEMA-BA,,1,114,INEMA-BA,16,51214300,RIO UTINGA,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51191000,,9670.0,"ATLÂNTICO,TRECHO LESTE",PRG-STA-340,16,,,,,,,,,,,,2002-06-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,PONTE DE LIGAÇÃO - Andaraí / BR-242,-12.7561,-41.3286,16013000,ANDARAÍ,114,INEMA-BA,,1,114,INEMA-BA,16,51214000,RIO SANTO ANTÔNIO,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51232000,,2130.0,"ATLÂNTICO,TRECHO LESTE",UN 2300,16,,,,,,,,,,,,2002-06-01 00:00:00.0,,,,,,,,,,,2015-07-15 00:00:00.0,PONTE NA BA-245 - Itate / Andaraí,-12.9367,-41.0653,16150000,ITAETÉ,114,INEMA-BA,,1,114,INEMA-BA,16,51223000,RIO DE UNA,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51261000,,,"ATLÂNTICO,TRECHO LESTE",PRG-PRG-375,16,,,,,,,,,,,,2016-09-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,MARCIONÍLIO SOUZA,-13.0006,-40.5708,16208000,MARCIONÍLIO SOUZA,114,INEMA-BA,,1,114,INEMA-BA,16,51200000,RIO PARAGUAÇU,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,BA,BAHIA,5
51264000,,,"ATLÂNTICO,TRECHO LESTE",PRG-PRG-385,16,,,,,,,,,,,,2016-09-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,IAÇU,-12.7919,-40.3492,16119000,IAÇU,114,INEMA-BA,,1,114,INEMA-BA,16,51200000,RIO PARAGUAÇU,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,BA,BAHIA,5
51265000,,,"ATLÂNTICO,TRECHO LESTE",PRG-PRG-400,16,,,,2017-02-01 00:00:00.0,,,,,,,,2016-09-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,IAÇU,-12.7514,-40.2314,16119000,IAÇU,114,INEMA-BA,,1,114,INEMA-BA,16,51200000,RIO PARAGUAÇU,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,BA,BAHIA,5
51272700,,,"ATLÂNTICO,TRECHO LESTE",RCS-CTT-700,16,,,,,,,,,,,,2019-04-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,ILHA DE VERA CRUZ,-12.9967,-38.6578,16332000,VERA CRUZ,114,INEMA-BA,,1,114,INEMA-BA,16,51272750,FONTE CATITA,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51278000,,22800.0,"ATLÂNTICO,TRECHO LESTE",PG 2390,16,,,,,,,,,,,,2000-01-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,CAPTAÇÃO DE ÁGUAS DE IAÇU,-12.765,-40.2308,16119000,IAÇU,114,INEMA-BA,,1,114,INEMA-BA,16,51200000,RIO PARAGUAÇU,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,BA,BAHIA,5
51326100,,5890.0,"ATLÂNTICO,TRECHO LESTE",PRG-CVI-500,16,,,,2017-02-01 00:00:00.0,,,,,,,,2002-06-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,POVOADO RIO SECO,-12.5139,-39.9339,16147000,ITABERABA,114,INEMA-BA,,1,114,INEMA-BA,16,51251000,RIO CAPIVARI,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51326500,,1550.0,"ATLÂNTICO,TRECHO LESTE",PRG-PEX-300,16,,,,2002-06-01 00:00:00.0,,,,,,,,2002-06-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,PONTE NA BA-052,-12.0933,-39.8842,16140000,IPIRÁ,114,INEMA-BA,,1,114,INEMA-BA,16,51543800,RIO DO PEIXE,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51346000,,4700.0,"ATLÂNTICO,TRECHO LESTE",PRG-PEX-400,16,,,,2000-06-01 00:00:00.0,,2000-06-01 00:00:00.0,,,,,,2000-06-01 00:00:00.0,,,2000-06-01 00:00:00.0,2000-06-01 00:00:00.0,2000-06-01 00:00:00.0,,,,,,2025-07-28 16:57:00.0,FAZENDA JUREMA,-12.4875,-39.6981,16259400,RAFAEL JAMBEIRO,114,INEMA-BA,,1,114,INEMA-BA,16,51252000,RIO DO PEIXE,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,1,1,0,0,1,0,0,1,0,0,0,7,1,3,0,0,0,3,0,BA,BAHIA,5
51346070,,,"ATLÂNTICO,TRECHO LESTE",PRG-PTG-400,16,,,,,,,,,,,,2015-02-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,IPIRÁ,-12.1867,-39.4933,16140000,IPIRÁ,114,INEMA-BA,,1,114,INEMA-BA,16,51260000,RIO PARATIGI,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51349000,,37900.0,"ATLÂNTICO,TRECHO LESTE",PRG-PRG-600,16,,,,,,,,,,,,2000-01-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,PONTE BR-116 (Prox. Posto PARAGUAÇU),-12.5858,-39.5225,16259400,RAFAEL JAMBEIRO,114,INEMA-BA,,1,114,INEMA-BA,16,51200000,RIO PARAGUAÇU,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,BA,BAHIA,5
51365000,,,"ATLÂNTICO,TRECHO LESTE",PRG-CMT-400,16,,,,,,,,,,,,2018-02-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,IPECAETÁ,-12.3281,-39.3067,16138000,IPECAETA,114,INEMA-BA,,1,114,INEMA-BA,16,51262000,RIO CURIMATAÍ,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51375000,124.0,,"ATLÂNTICO,TRECHO LESTE",,,,,,,,,,,,,,2014-06-01 00:00:00.0,,,,,,,,,,,2015-06-08 00:00:00.0,UHE PEDRA DO CAVALO RESERVATÓRIO,-12.5058,-39.1122,16047200,CABACEIRAS DO PARAGUAÇU,675,VOTORCIM I,1,1,675,VOTORCIM I,,51200000,RIO PARAGUAÇU,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,1,0,0,3,0,BA,BAHIA,5
51390000,,,"ATLÂNTICO,TRECHO LESTE",PRG-JCP-100,16,,,,,,,,,,,,2016-09-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,MORRO DO CHAPÉU,-11.5106,-40.9003,16217000,MORRO DO CHAPÉU,114,INEMA-BA,,1,114,INEMA-BA,16,51321500,RIO FRRO DOIDO OU ALMA CEGA,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,BA,BAHIA,5
51396000,,,"ATLÂNTICO,TRECHO LESTE",PRG-FRD-700,16,,,,,,,,,,,,2016-09-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,MORRO DO CHAPÉU,-11.5972,-40.9244,16217000,MORRO DO CHAPÉU,114,INEMA-BA,,1,114,INEMA-BA,16,51270000,RIO JACUÍPE,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51401100,,3810.0,"ATLÂNTICO,TRECHO LESTE",PRG-JCP-200,16,,,,2017-02-01 00:00:00.0,,,,,,,,2002-06-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,BARRAGEM DR. JAIME GUIMARÃES,-11.6094,-40.2981,16201000,MAIRI (EX-MONTE ALEGRE DA BA),114,INEMA-BA,,1,114,INEMA-BA,16,51270000,RIO JACUÍPE,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
51417950,,,"ATLÂNTICO,TRECHO LESTE",PRG-BSJ-001,16,,,,,,,,,,,,2015-02-01 00:00:00.0,,,,,,,,,,,2025-07-28 16:57:00.0,VÁRZEA DA ROÇA,-11.5222,-40.12,16330200,VÁRZEA DA ROÇA,114,INEMA-BA,,1,114,INEMA-BA,16,51270000,RIO JACUÍPE,51,"RIOS PARAGUAÇÚ,JEQUIRICÁ E ...",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,BA,BAHIA,5
